when I am going to see any movie at first its runs good but when i poused it,,
for a minute then again it does not play. can you solve this problem,,
otherwise its a good app.,unable to play movies,1
hulu's customer support is trash can not fix the problem.,unable to login into hulu,0
"i love the tv shows they have been making as well, disney plus is so much",,
more than just a place to watch the old nostalgics!,app is good with lots of shows,0
"i did not like it, you have to pay to enter",app subscription is not worthy,0
one of the worst app .,poor quality of the application,1
constant issues when streaming game,app has many errors,0
i really do not recommend hulu any more. i work 6 months in one state and,,
six months in another. they do everything in their power that people with my,,
work situation can not use their services. their customer service is non,,
existent.,subscription plans are expensive,0
"the app is very good i feel that this app is a disney library, not only that it",,
"has the best series, movies, shorts and more, I have finished with all the",,
marvel ones and now I am going for the princesses.,app is good to watch disney content,1
can not play 1080p video on acer android tv,app is not working on android tv,0
it often happens repeatedly and you are stuck in a commercial death spiral,,
for 15 to 20 minutes.,getting ads frequently,1
"content is great, vfm as compared to netflix.",netflix is better,0
"zoom hosting issue: today, when host, when i muted someone they",,
suddenly became identified as the speaker in speaker view.,host voice gets fuzzy,0
it gives me a very good result.,good for visual and hearing quality,0
"in truth, now it gives me problems even when downloading the contents, in",,
fact they often because the application to crash.,app crashes when entering the app,0
"content is good, but limited in the content i care to pay to watch.",app is slow compared to other platforms,0
"failed to send verification code, failed to log in to apple account, basically",,
unusable,want to login,0
although hd resolution is selected indian movies are streaming at 360p at,,
best.,video and picture quality is bad,0
very good movie. can not wait to see the sequel,need to update with new movies,0
"good quality, but worth the volume of all the movies and series, too low the",,
volume i have to connect speakers everywhere.,good for watching movies and serials,1
